row,column,cor,p
Otu01724,Otu02844,1,0
Otu01803,Otu02844,1,0
Otu01823,Otu02844,1,0
Otu02017,Otu02844,1,0
Otu02029,Otu02844,1,0
Otu02179,Otu02844,1,0
Otu02407,Otu02844,1,0
Otu02598,Otu02844,1,0
Otu02602,Otu02844,1,0
Otu02605,Otu02844,1,0
Otu02649,Otu02844,1,0
Otu02738,Otu02844,1,0
Otu00838,Otu02847,1,0
Otu01275,Otu02847,1,0
Otu01337,Otu02847,1,0
Otu01349,Otu02847,1,0
Otu01412,Otu02847,1,0
Otu01564,Otu02847,1,0
Otu01634,Otu02847,1,0
Otu01680,Otu02847,1,0
Otu01726,Otu02847,1,0
Otu01900,Otu02847,1,0
Otu01997,Otu02847,1,0
Otu02005,Otu02847,1,0
Otu02083,Otu02847,1,0
Otu02092,Otu02847,1,0
Otu02176,Otu02847,1,0
Otu02203,Otu02847,1,0
Otu02215,Otu02847,1,0
Otu02331,Otu02847,1,0
Otu02664,Otu02847,1,0
Otu02710,Otu02847,1,0
Otu02717,Otu02847,1,0
Otu02744,Otu02847,1,0
Otu00874,Otu02849,1,0
Otu01474,Otu02849,1,0
Otu01819,Otu02849,1,0
Otu02045,Otu02849,1,0
Otu02334,Otu02849,1,0
Otu02433,Otu02849,1,0
Otu02502,Otu02849,1,0
Otu02528,Otu02849,1,0
Otu02675,Otu02849,1,0
Otu01315,Otu02850,1,0
Otu01528,Otu02850,1,0
Otu02155,Otu02850,1,0
Otu02539,Otu02850,1,0
Otu02543,Otu02850,1,0
Otu02662,Otu02850,1,0
Otu00716,Otu02867,1,0
Otu00804,Otu02867,1,0
Otu00881,Otu02867,1,0
Otu01094,Otu02867,1,0
Otu01232,Otu02867,1,0
Otu01236,Otu02867,1,0
Otu01294,Otu02867,1,0
Otu01316,Otu02867,1,0
Otu01452,Otu02867,1,0
Otu01689,Otu02867,1,0
Otu01735,Otu02867,1,0
Otu01801,Otu02867,1,0
Otu02043,Otu02867,1,0
Otu02106,Otu02867,1,0
Otu02396,Otu02867,1,0
Otu02510,Otu02867,1,0
Otu02531,Otu02867,1,0
Otu02677,Otu02867,1,0
Otu01194,Otu02871,1,0
Otu01434,Otu02871,1,0
Otu02123,Otu02871,1,0
Otu02278,Otu02871,1,0
Otu02788,Otu02871,1,0
Otu00984,Otu02878,1,0
Otu01089,Otu02878,1,0
Otu01496,Otu02878,1,0
Otu01895,Otu02878,1,0
Otu00405,Otu02879,1,0
Otu01050,Otu02879,1,0
Otu01116,Otu02879,1,0
Otu01428,Otu02879,1,0
Otu01651,Otu02879,1,0
Otu01749,Otu02879,1,0
Otu02019,Otu02879,1,0
Otu02040,Otu02879,1,0
Otu02309,Otu02879,1,0
Otu02336,Otu02879,1,0
Otu00977,Otu02886,1,0
Otu00987,Otu02886,1,0
Otu01213,Otu02886,1,0
Otu01406,Otu02886,1,0
Otu02833,Otu02886,1,0
Otu00587,Otu02887,1,0
Otu00990,Otu02887,1,0
Otu01353,Otu02887,1,0
Otu01810,Otu02887,1,0
Otu01945,Otu02887,1,0
Otu02224,Otu02887,1,0
Otu02226,Otu02887,1,0
Otu02636,Otu02887,1,0
Otu02672,Otu02887,1,0
Otu02804,Otu02887,1,0
Otu00716,Otu02888,1,0
Otu00804,Otu02888,1,0
Otu00881,Otu02888,1,0
Otu01094,Otu02888,1,0
Otu01232,Otu02888,1,0
Otu01236,Otu02888,1,0
Otu01294,Otu02888,1,0
Otu01316,Otu02888,1,0
Otu01452,Otu02888,1,0
Otu01689,Otu02888,1,0
Otu01735,Otu02888,1,0
Otu01801,Otu02888,1,0
Otu02043,Otu02888,1,0
Otu02106,Otu02888,1,0
Otu02396,Otu02888,1,0
Otu02510,Otu02888,1,0
Otu02531,Otu02888,1,0
Otu02677,Otu02888,1,0
Otu02867,Otu02888,1,0
Otu00149,Otu02891,1,0
Otu00415,Otu02891,1,0
Otu00488,Otu02891,1,0
Otu00564,Otu02891,1,0
Otu01062,Otu02891,1,0
Otu01174,Otu02891,1,0
Otu01281,Otu02891,1,0
Otu01567,Otu02891,1,0
Otu01597,Otu02891,1,0
Otu01631,Otu02891,1,0
Otu01768,Otu02891,1,0
Otu01891,Otu02891,1,0
Otu01907,Otu02891,1,0
Otu01970,Otu02891,1,0
Otu02454,Otu02891,1,0
Otu02626,Otu02891,1,0
Otu02703,Otu02891,1,0
Otu00905,Otu02896,1,0
Otu02128,Otu02896,1,0
Otu02160,Otu02896,1,0
Otu02616,Otu02896,1,0
Otu00366,Otu02899,1,0
Otu00476,Otu02899,1,0
Otu00521,Otu02899,1,0
Otu00531,Otu02899,1,0
Otu00588,Otu02899,1,0
Otu00617,Otu02899,1,0
Otu00777,Otu02899,1,0
Otu00783,Otu02899,1,0
Otu00886,Otu02899,1,0
Otu00957,Otu02899,1,0
Otu01086,Otu02899,1,0
Otu01098,Otu02899,1,0
Otu01160,Otu02899,1,0
Otu01180,Otu02899,1,0
Otu01245,Otu02899,1,0
Otu01291,Otu02899,1,0
Otu01370,Otu02899,1,0
Otu01469,Otu02899,1,0
Otu01538,Otu02899,1,0
Otu01556,Otu02899,1,0
Otu01588,Otu02899,1,0
Otu01616,Otu02899,1,0
Otu01643,Otu02899,1,0
Otu01724,Otu02899,1,0
Otu01803,Otu02899,1,0
Otu01823,Otu02899,1,0
Otu02017,Otu02899,1,0
Otu02029,Otu02899,1,0
Otu02179,Otu02899,1,0
Otu02407,Otu02899,1,0
Otu02598,Otu02899,1,0
Otu02602,Otu02899,1,0
Otu02605,Otu02899,1,0
Otu02649,Otu02899,1,0
Otu02738,Otu02899,1,0
Otu02844,Otu02899,1,0
Otu00366,Otu02903,1,0
Otu00476,Otu02903,1,0
Otu00521,Otu02903,1,0
Otu00531,Otu02903,1,0
Otu00588,Otu02903,1,0
Otu00617,Otu02903,1,0
Otu00777,Otu02903,1,0
Otu00783,Otu02903,1,0
Otu00886,Otu02903,1,0
Otu00957,Otu02903,1,0
Otu01086,Otu02903,1,0
Otu01098,Otu02903,1,0
Otu01160,Otu02903,1,0
Otu01180,Otu02903,1,0
Otu01245,Otu02903,1,0
Otu01291,Otu02903,1,0
Otu01370,Otu02903,1,0
Otu01469,Otu02903,1,0
Otu01538,Otu02903,1,0
Otu01556,Otu02903,1,0
Otu01588,Otu02903,1,0
Otu01616,Otu02903,1,0
Otu01643,Otu02903,1,0
Otu01724,Otu02903,1,0
Otu01803,Otu02903,1,0
Otu01823,Otu02903,1,0
Otu02017,Otu02903,1,0
Otu02029,Otu02903,1,0
Otu02179,Otu02903,1,0
Otu02407,Otu02903,1,0
Otu02598,Otu02903,1,0
Otu02602,Otu02903,1,0
Otu02605,Otu02903,1,0
Otu02649,Otu02903,1,0
Otu02738,Otu02903,1,0
Otu02844,Otu02903,1,0
Otu02899,Otu02903,1,0
Otu00977,Otu02908,1,0
Otu00987,Otu02908,1,0
Otu01213,Otu02908,1,0
Otu01406,Otu02908,1,0
Otu02833,Otu02908,1,0
Otu02886,Otu02908,1,0
Otu00253,Otu02930,1,0
Otu00499,Otu02930,1,0
Otu01115,Otu02930,1,0
Otu01323,Otu02930,1,0
Otu01482,Otu02930,1,0
Otu01541,Otu02930,1,0
Otu01719,Otu02930,1,0
Otu01721,Otu02930,1,0
Otu01787,Otu02930,1,0
Otu02058,Otu02930,1,0
Otu02129,Otu02930,1,0
Otu02170,Otu02930,1,0
Otu02173,Otu02930,1,0
Otu02282,Otu02930,1,0
Otu02561,Otu02930,1,0
Otu02807,Otu02930,1,0
Otu00525,Otu02945,1,0
Otu00546,Otu02945,1,0
Otu00551,Otu02945,1,0
Otu00950,Otu02945,1,0
Otu01024,Otu02945,1,0
Otu01239,Otu02945,1,0
Otu01267,Otu02945,1,0
Otu01327,Otu02945,1,0
Otu01415,Otu02945,1,0
Otu01488,Otu02945,1,0
Otu01558,Otu02945,1,0
Otu01672,Otu02945,1,0
Otu01731,Otu02945,1,0
Otu01804,Otu02945,1,0
Otu01821,Otu02945,1,0
Otu01870,Otu02945,1,0
Otu01880,Otu02945,1,0
Otu01919,Otu02945,1,0
Otu01966,Otu02945,1,0
Otu01993,Otu02945,1,0
Otu02041,Otu02945,1,0
Otu02060,Otu02945,1,0
Otu02125,Otu02945,1,0
Otu02165,Otu02945,1,0
Otu02213,Otu02945,1,0
Otu02214,Otu02945,1,0
Otu02262,Otu02945,1,0
Otu02301,Otu02945,1,0
Otu02317,Otu02945,1,0
Otu02363,Otu02945,1,0
Otu02420,Otu02945,1,0
Otu02607,Otu02945,1,0
Otu02666,Otu02945,1,0
Otu02813,Otu02945,1,0
Otu00520,Otu02950,1,0
Otu00533,Otu02950,1,0
Otu00658,Otu02950,1,0
Otu00841,Otu02950,1,0
Otu01161,Otu02950,1,0
Otu01248,Otu02950,1,0
Otu01410,Otu02950,1,0
Otu01463,Otu02950,1,0
Otu01826,Otu02950,1,0
Otu01948,Otu02950,1,0
Otu01990,Otu02950,1,0
Otu02004,Otu02950,1,0
Otu02293,Otu02950,1,0
Otu02354,Otu02950,1,0
Otu02438,Otu02950,1,0
Otu00236,Otu02953,1,0
Otu00637,Otu02953,1,0
Otu00679,Otu02953,1,0
Otu00733,Otu02953,1,0
Otu00749,Otu02953,1,0
Otu00780,Otu02953,1,0
Otu00816,Otu02953,1,0
Otu00883,Otu02953,1,0
Otu01002,Otu02953,1,0
Otu01210,Otu02953,1,0
Otu01260,Otu02953,1,0
Otu01385,Otu02953,1,0
Otu01554,Otu02953,1,0
Otu01600,Otu02953,1,0
Otu01605,Otu02953,1,0
Otu01797,Otu02953,1,0
Otu01818,Otu02953,1,0
Otu02258,Otu02953,1,0
Otu02260,Otu02953,1,0
Otu02421,Otu02953,1,0
Otu02435,Otu02953,1,0
Otu02755,Otu02953,1,0
Otu02838,Otu02953,1,0
Otu00901,Otu02955,1,0
Otu01460,Otu02955,1,0
Otu02006,Otu02955,1,0
Otu02009,Otu02955,1,0
Otu02082,Otu02955,1,0
Otu02302,Otu02955,1,0
Otu02553,Otu02955,1,0
Otu02693,Otu02955,1,0
Otu02731,Otu02955,1,0
Otu02794,Otu02955,1,0
Otu00366,Otu02972,1,0
Otu00476,Otu02972,1,0
Otu00521,Otu02972,1,0
Otu00531,Otu02972,1,0
Otu00588,Otu02972,1,0
Otu00617,Otu02972,1,0
Otu00777,Otu02972,1,0
Otu00783,Otu02972,1,0
Otu00886,Otu02972,1,0
Otu00957,Otu02972,1,0
Otu01086,Otu02972,1,0
Otu01098,Otu02972,1,0
Otu01160,Otu02972,1,0
Otu01180,Otu02972,1,0
Otu01245,Otu02972,1,0
Otu01291,Otu02972,1,0
Otu01370,Otu02972,1,0
Otu01469,Otu02972,1,0
Otu01538,Otu02972,1,0
Otu01556,Otu02972,1,0
Otu01588,Otu02972,1,0
Otu01616,Otu02972,1,0
Otu01643,Otu02972,1,0
Otu01724,Otu02972,1,0
Otu01803,Otu02972,1,0
Otu01823,Otu02972,1,0
Otu02017,Otu02972,1,0
Otu02029,Otu02972,1,0
Otu02179,Otu02972,1,0
Otu02407,Otu02972,1,0
Otu02598,Otu02972,1,0
Otu02602,Otu02972,1,0
Otu02605,Otu02972,1,0
Otu02649,Otu02972,1,0
Otu02738,Otu02972,1,0
Otu02844,Otu02972,1,0
Otu02899,Otu02972,1,0
Otu02903,Otu02972,1,0
Otu00757,Otu02977,1,0
Otu01367,Otu02977,1,0
Otu01382,Otu02977,1,0
Otu01742,Otu02977,1,0
Otu02219,Otu02977,1,0
Otu02530,Otu02977,1,0
Otu00525,Otu02988,1,0
Otu00546,Otu02988,1,0
Otu00551,Otu02988,1,0
Otu00950,Otu02988,1,0
Otu01024,Otu02988,1,0
Otu01239,Otu02988,1,0
Otu01267,Otu02988,1,0
Otu01327,Otu02988,1,0
Otu01415,Otu02988,1,0
Otu01488,Otu02988,1,0
Otu01558,Otu02988,1,0
Otu01672,Otu02988,1,0
Otu01731,Otu02988,1,0
Otu01804,Otu02988,1,0
Otu01821,Otu02988,1,0
Otu01870,Otu02988,1,0
Otu01880,Otu02988,1,0
Otu01919,Otu02988,1,0
Otu01966,Otu02988,1,0
Otu01993,Otu02988,1,0
Otu02041,Otu02988,1,0
Otu02060,Otu02988,1,0
Otu02125,Otu02988,1,0
Otu02165,Otu02988,1,0
Otu02213,Otu02988,1,0
Otu02214,Otu02988,1,0
Otu02262,Otu02988,1,0
Otu02301,Otu02988,1,0
Otu02317,Otu02988,1,0
Otu02363,Otu02988,1,0
Otu02420,Otu02988,1,0
Otu02607,Otu02988,1,0
Otu02666,Otu02988,1,0
Otu02813,Otu02988,1,0
Otu02945,Otu02988,1,0
Otu00552,Otu02992,1,0
Otu01107,Otu02992,1,0
Otu01121,Otu02992,1,0
Otu01271,Otu02992,1,0
Otu01455,Otu02992,1,0
Otu01489,Otu02992,1,0
Otu01862,Otu02992,1,0
Otu02259,Otu02992,1,0
Otu02326,Otu02992,1,0
Otu02494,Otu02992,1,0
Otu02668,Otu02992,1,0
Otu00520,Otu02993,1,0
Otu00533,Otu02993,1,0
Otu00658,Otu02993,1,0
Otu00841,Otu02993,1,0
Otu01161,Otu02993,1,0
Otu01248,Otu02993,1,0
Otu01410,Otu02993,1,0
Otu01463,Otu02993,1,0
Otu01826,Otu02993,1,0
Otu01948,Otu02993,1,0
Otu01990,Otu02993,1,0
Otu02004,Otu02993,1,0
Otu02293,Otu02993,1,0
Otu02354,Otu02993,1,0
Otu02438,Otu02993,1,0
Otu02950,Otu02993,1,0
Otu00525,Otu02997,1,0
Otu00546,Otu02997,1,0
Otu00551,Otu02997,1,0
Otu00950,Otu02997,1,0
Otu01024,Otu02997,1,0
Otu01239,Otu02997,1,0
Otu01267,Otu02997,1,0
Otu01327,Otu02997,1,0
Otu01415,Otu02997,1,0
Otu01488,Otu02997,1,0
Otu01558,Otu02997,1,0
Otu01672,Otu02997,1,0
Otu01731,Otu02997,1,0
Otu01804,Otu02997,1,0
Otu01821,Otu02997,1,0
Otu01870,Otu02997,1,0
Otu01880,Otu02997,1,0
Otu01919,Otu02997,1,0
Otu01966,Otu02997,1,0
Otu01993,Otu02997,1,0
Otu02041,Otu02997,1,0
Otu02060,Otu02997,1,0
Otu02125,Otu02997,1,0
Otu02165,Otu02997,1,0
Otu02213,Otu02997,1,0
Otu02214,Otu02997,1,0
Otu02262,Otu02997,1,0
Otu02301,Otu02997,1,0
Otu02317,Otu02997,1,0
Otu02363,Otu02997,1,0
Otu02420,Otu02997,1,0
Otu02607,Otu02997,1,0
Otu02666,Otu02997,1,0
Otu02813,Otu02997,1,0
Otu02945,Otu02997,1,0
Otu02988,Otu02997,1,0
Otu00285,Otu02998,1,0
Otu00431,Otu02998,1,0
Otu01183,Otu02998,1,0
Otu01219,Otu02998,1,0
Otu01471,Otu02998,1,0
Otu01550,Otu02998,1,0
Otu01665,Otu02998,1,0
Otu01906,Otu02998,1,0
Otu02216,Otu02998,1,0
Otu02529,Otu02998,1,0
Otu02629,Otu02998,1,0
Otu02706,Otu02998,1,0
Otu00716,Otu03001,1,0
Otu00804,Otu03001,1,0
Otu00881,Otu03001,1,0
Otu01094,Otu03001,1,0
Otu01232,Otu03001,1,0
Otu01236,Otu03001,1,0
Otu01294,Otu03001,1,0
Otu01316,Otu03001,1,0
Otu01452,Otu03001,1,0
Otu01689,Otu03001,1,0
Otu01735,Otu03001,1,0
Otu01801,Otu03001,1,0
Otu02043,Otu03001,1,0
Otu02106,Otu03001,1,0
Otu02396,Otu03001,1,0
Otu02510,Otu03001,1,0
Otu02531,Otu03001,1,0
Otu02677,Otu03001,1,0
Otu02867,Otu03001,1,0
Otu02888,Otu03001,1,0
Otu00716,Otu03016,1,0
Otu00804,Otu03016,1,0
Otu00881,Otu03016,1,0
Otu01094,Otu03016,1,0
Otu01232,Otu03016,1,0
Otu01236,Otu03016,1,0
Otu01294,Otu03016,1,0
Otu01316,Otu03016,1,0
Otu01452,Otu03016,1,0
Otu01689,Otu03016,1,0
Otu01735,Otu03016,1,0
Otu01801,Otu03016,1,0
Otu02043,Otu03016,1,0
Otu02106,Otu03016,1,0
Otu02396,Otu03016,1,0
Otu02510,Otu03016,1,0
Otu02531,Otu03016,1,0
Otu02677,Otu03016,1,0
Otu02867,Otu03016,1,0
Otu02888,Otu03016,1,0
Otu03001,Otu03016,1,0
Otu00901,Otu03020,1,0
Otu01460,Otu03020,1,0
Otu02006,Otu03020,1,0
Otu02009,Otu03020,1,0
Otu02082,Otu03020,1,0
Otu02302,Otu03020,1,0
Otu02553,Otu03020,1,0
Otu02693,Otu03020,1,0
Otu02731,Otu03020,1,0
Otu02794,Otu03020,1,0
Otu02955,Otu03020,1,0
Otu00720,Otu03021,1,0
Otu00890,Otu03021,1,0
Otu00935,Otu03021,1,0
Otu00971,Otu03021,1,0
Otu01484,Otu03021,1,0
Otu01661,Otu03021,1,0
Otu01714,Otu03021,1,0
Otu01863,Otu03021,1,0
Otu02094,Otu03021,1,0
Otu02499,Otu03021,1,0
Otu02671,Otu03021,1,0
Otu00405,Otu03034,1,0
Otu01050,Otu03034,1,0
Otu01116,Otu03034,1,0
Otu01428,Otu03034,1,0
Otu01651,Otu03034,1,0
Otu01749,Otu03034,1,0
Otu02019,Otu03034,1,0
Otu02040,Otu03034,1,0
Otu02309,Otu03034,1,0
Otu02336,Otu03034,1,0
Otu02879,Otu03034,1,0
Otu00217,Otu03039,1,0
Otu00709,Otu03039,1,0
Otu00743,Otu03039,1,0
Otu00850,Otu03039,1,0
Otu00962,Otu03039,1,0
Otu01784,Otu03039,1,0
Otu01857,Otu03039,1,0
Otu01918,Otu03039,1,0
Otu02177,Otu03039,1,0
Otu02312,Otu03039,1,0
Otu00525,Otu03053,1,0
Otu00546,Otu03053,1,0
Otu00551,Otu03053,1,0
Otu00950,Otu03053,1,0
Otu01024,Otu03053,1,0
Otu01239,Otu03053,1,0
Otu01267,Otu03053,1,0
Otu01327,Otu03053,1,0
Otu01415,Otu03053,1,0
Otu01488,Otu03053,1,0
Otu01558,Otu03053,1,0
Otu01672,Otu03053,1,0
Otu01731,Otu03053,1,0
Otu01804,Otu03053,1,0
Otu01821,Otu03053,1,0
Otu01870,Otu03053,1,0
Otu01880,Otu03053,1,0
Otu01919,Otu03053,1,0
Otu01966,Otu03053,1,0
Otu01993,Otu03053,1,0
Otu02041,Otu03053,1,0
Otu02060,Otu03053,1,0
Otu02125,Otu03053,1,0
Otu02165,Otu03053,1,0
Otu02213,Otu03053,1,0
Otu02214,Otu03053,1,0
Otu02262,Otu03053,1,0
Otu02301,Otu03053,1,0
Otu02317,Otu03053,1,0
Otu02363,Otu03053,1,0
Otu02420,Otu03053,1,0
Otu02607,Otu03053,1,0
Otu02666,Otu03053,1,0
Otu02813,Otu03053,1,0
Otu02945,Otu03053,1,0
Otu02988,Otu03053,1,0
Otu02997,Otu03053,1,0
Otu00285,Otu03058,1,0
Otu00431,Otu03058,1,0
Otu01183,Otu03058,1,0
Otu01219,Otu03058,1,0
Otu01471,Otu03058,1,0
Otu01550,Otu03058,1,0
Otu01665,Otu03058,1,0
Otu01906,Otu03058,1,0
Otu02216,Otu03058,1,0
Otu02529,Otu03058,1,0
Otu02629,Otu03058,1,0
Otu02706,Otu03058,1,0
Otu02998,Otu03058,1,0
Otu00253,Otu03061,1,0
Otu00499,Otu03061,1,0
Otu01115,Otu03061,1,0
Otu01323,Otu03061,1,0
Otu01482,Otu03061,1,0
Otu01541,Otu03061,1,0
Otu01719,Otu03061,1,0
Otu01721,Otu03061,1,0
Otu01787,Otu03061,1,0
Otu02058,Otu03061,1,0
Otu02129,Otu03061,1,0
Otu02170,Otu03061,1,0
Otu02173,Otu03061,1,0
Otu02282,Otu03061,1,0
Otu02561,Otu03061,1,0
Otu02807,Otu03061,1,0
Otu02930,Otu03061,1,0
Otu00366,Otu03065,1,0
Otu00476,Otu03065,1,0
Otu00521,Otu03065,1,0
Otu00531,Otu03065,1,0
Otu00588,Otu03065,1,0
Otu00617,Otu03065,1,0
Otu00777,Otu03065,1,0
Otu00783,Otu03065,1,0
Otu00886,Otu03065,1,0
Otu00957,Otu03065,1,0
Otu01086,Otu03065,1,0
Otu01098,Otu03065,1,0
Otu01160,Otu03065,1,0
Otu01180,Otu03065,1,0
Otu01245,Otu03065,1,0
Otu01291,Otu03065,1,0
Otu01370,Otu03065,1,0
Otu01469,Otu03065,1,0
Otu01538,Otu03065,1,0
Otu01556,Otu03065,1,0
Otu01588,Otu03065,1,0
Otu01616,Otu03065,1,0
Otu01643,Otu03065,1,0
Otu01724,Otu03065,1,0
Otu01803,Otu03065,1,0
Otu01823,Otu03065,1,0
Otu02017,Otu03065,1,0
Otu02029,Otu03065,1,0
Otu02179,Otu03065,1,0
Otu02407,Otu03065,1,0
Otu02598,Otu03065,1,0
Otu02602,Otu03065,1,0
Otu02605,Otu03065,1,0
Otu02649,Otu03065,1,0
Otu02738,Otu03065,1,0
Otu02844,Otu03065,1,0
Otu02899,Otu03065,1,0
Otu02903,Otu03065,1,0
Otu02972,Otu03065,1,0
Otu00525,Otu03069,1,0
Otu00546,Otu03069,1,0
Otu00551,Otu03069,1,0
Otu00950,Otu03069,1,0
Otu01024,Otu03069,1,0
Otu01239,Otu03069,1,0
Otu01267,Otu03069,1,0
Otu01327,Otu03069,1,0
Otu01415,Otu03069,1,0
Otu01488,Otu03069,1,0
Otu01558,Otu03069,1,0
Otu01672,Otu03069,1,0
Otu01731,Otu03069,1,0
Otu01804,Otu03069,1,0
Otu01821,Otu03069,1,0
Otu01870,Otu03069,1,0
Otu01880,Otu03069,1,0
Otu01919,Otu03069,1,0
Otu01966,Otu03069,1,0
Otu01993,Otu03069,1,0
Otu02041,Otu03069,1,0
Otu02060,Otu03069,1,0
Otu02125,Otu03069,1,0
Otu02165,Otu03069,1,0
Otu02213,Otu03069,1,0
Otu02214,Otu03069,1,0
Otu02262,Otu03069,1,0
Otu02301,Otu03069,1,0
Otu02317,Otu03069,1,0
Otu02363,Otu03069,1,0
Otu02420,Otu03069,1,0
Otu02607,Otu03069,1,0
Otu02666,Otu03069,1,0
Otu02813,Otu03069,1,0
Otu02945,Otu03069,1,0
Otu02988,Otu03069,1,0
Otu02997,Otu03069,1,0
Otu03053,Otu03069,1,0
Otu01481,Otu03083,1,0
Otu01656,Otu03083,1,0
Otu00366,Otu03084,1,0
Otu00476,Otu03084,1,0
Otu00521,Otu03084,1,0
Otu00531,Otu03084,1,0
Otu00588,Otu03084,1,0
Otu00617,Otu03084,1,0
Otu00777,Otu03084,1,0
Otu00783,Otu03084,1,0
Otu00886,Otu03084,1,0
Otu00957,Otu03084,1,0
Otu01086,Otu03084,1,0
Otu01098,Otu03084,1,0
Otu01160,Otu03084,1,0
Otu01180,Otu03084,1,0
Otu01245,Otu03084,1,0
Otu01291,Otu03084,1,0
Otu01370,Otu03084,1,0
Otu01469,Otu03084,1,0
Otu01538,Otu03084,1,0
Otu01556,Otu03084,1,0
Otu01588,Otu03084,1,0
Otu01616,Otu03084,1,0
Otu01643,Otu03084,1,0
Otu01724,Otu03084,1,0
Otu01803,Otu03084,1,0
Otu01823,Otu03084,1,0
Otu02017,Otu03084,1,0
Otu02029,Otu03084,1,0
Otu02179,Otu03084,1,0
Otu02407,Otu03084,1,0
Otu02598,Otu03084,1,0
Otu02602,Otu03084,1,0
Otu02605,Otu03084,1,0
Otu02649,Otu03084,1,0
Otu02738,Otu03084,1,0
Otu02844,Otu03084,1,0
Otu02899,Otu03084,1,0
Otu02903,Otu03084,1,0
Otu02972,Otu03084,1,0
Otu03065,Otu03084,1,0
Otu00368,Otu03089,1,0
Otu00400,Otu03089,1,0
Otu00560,Otu03089,1,0
Otu00807,Otu03089,1,0
Otu00930,Otu03089,1,0
Otu00967,Otu03089,1,0
Otu00974,Otu03089,1,0
Otu01091,Otu03089,1,0
Otu01100,Otu03089,1,0
Otu01155,Otu03089,1,0
Otu01218,Otu03089,1,0
Otu01273,Otu03089,1,0
Otu01290,Otu03089,1,0
Otu01435,Otu03089,1,0
Otu01440,Otu03089,1,0
Otu01546,Otu03089,1,0
Otu01636,Otu03089,1,0
Otu01675,Otu03089,1,0
Otu01829,Otu03089,1,0
Otu01835,Otu03089,1,0
Otu01884,Otu03089,1,0
Otu01946,Otu03089,1,0
Otu01991,Otu03089,1,0
Otu02146,Otu03089,1,0
Otu02414,Otu03089,1,0
Otu02485,Otu03089,1,0
Otu02560,Otu03089,1,0
Otu02583,Otu03089,1,0
Otu00218,Otu03093,1,0
Otu00247,Otu03093,1,0
Otu00582,Otu03093,1,0
Otu00585,Otu03093,1,0
Otu00928,Otu03093,1,0
Otu01318,Otu03093,1,0
Otu01361,Otu03093,1,0
Otu01388,Otu03093,1,0
Otu01405,Otu03093,1,0
Otu01425,Otu03093,1,0
Otu01645,Otu03093,1,0
Otu01732,Otu03093,1,0
Otu01912,Otu03093,1,0
Otu02023,Otu03093,1,0
Otu02104,Otu03093,1,0
Otu02239,Otu03093,1,0
Otu02547,Otu03093,1,0
Otu00149,Otu03096,1,0
Otu00415,Otu03096,1,0
Otu00488,Otu03096,1,0
Otu00564,Otu03096,1,0
Otu01062,Otu03096,1,0
Otu01174,Otu03096,1,0
Otu01281,Otu03096,1,0
Otu01567,Otu03096,1,0
Otu01597,Otu03096,1,0
Otu01631,Otu03096,1,0
Otu01768,Otu03096,1,0
Otu01891,Otu03096,1,0
Otu01907,Otu03096,1,0
Otu01970,Otu03096,1,0
Otu02454,Otu03096,1,0
Otu02626,Otu03096,1,0
Otu02703,Otu03096,1,0
Otu02891,Otu03096,1,0
Otu00672,Otu03101,1,0
Otu00948,Otu03101,1,0
Otu01879,Otu03101,1,0
Otu02253,Otu03101,1,0
Otu00366,Otu03113,1,0
Otu00476,Otu03113,1,0
Otu00521,Otu03113,1,0
Otu00531,Otu03113,1,0
Otu00588,Otu03113,1,0
Otu00617,Otu03113,1,0
Otu00777,Otu03113,1,0
Otu00783,Otu03113,1,0
Otu00886,Otu03113,1,0
Otu00957,Otu03113,1,0
Otu01086,Otu03113,1,0
Otu01098,Otu03113,1,0
Otu01160,Otu03113,1,0
Otu01180,Otu03113,1,0
Otu01245,Otu03113,1,0
Otu01291,Otu03113,1,0
Otu01370,Otu03113,1,0
Otu01469,Otu03113,1,0
Otu01538,Otu03113,1,0
Otu01556,Otu03113,1,0
Otu01588,Otu03113,1,0
Otu01616,Otu03113,1,0
Otu01643,Otu03113,1,0
Otu01724,Otu03113,1,0
Otu01803,Otu03113,1,0
Otu01823,Otu03113,1,0
Otu02017,Otu03113,1,0
Otu02029,Otu03113,1,0
Otu02179,Otu03113,1,0
Otu02407,Otu03113,1,0
Otu02598,Otu03113,1,0
Otu02602,Otu03113,1,0
Otu02605,Otu03113,1,0
Otu02649,Otu03113,1,0
Otu02738,Otu03113,1,0
Otu02844,Otu03113,1,0
Otu02899,Otu03113,1,0
Otu02903,Otu03113,1,0
Otu02972,Otu03113,1,0
Otu03065,Otu03113,1,0
Otu03084,Otu03113,1,0
Otu00423,Otu03119,1,0
Otu00755,Otu03119,1,0
Otu00926,Otu03119,1,0
Otu01141,Otu03119,1,0
Otu01225,Otu03119,1,0
Otu01265,Otu03119,1,0
Otu01657,Otu03119,1,0
Otu01846,Otu03119,1,0
Otu02271,Otu03119,1,0
Otu00405,Otu03127,1,0
Otu01050,Otu03127,1,0
Otu01116,Otu03127,1,0
Otu01428,Otu03127,1,0
Otu01651,Otu03127,1,0
Otu01749,Otu03127,1,0
Otu02019,Otu03127,1,0
Otu02040,Otu03127,1,0
Otu02309,Otu03127,1,0
Otu02336,Otu03127,1,0
Otu02879,Otu03127,1,0
Otu03034,Otu03127,1,0
Otu00716,Otu03132,1,0
Otu00804,Otu03132,1,0
Otu00881,Otu03132,1,0
